"steam_appid","name","developers","publishers","categories","genres","required_age","n_achievements","platforms","is_released","release_date","additional_content","total_reviews","total_positive","total_negative","review_score","review_score_desc","positive_percentual","metacritic","is_free","price_initial..USD.","Single.player","Family.Sharing","Steam.Achievements","In.App.Purchases","Steam.Trading.Cards","Steam.Cloud","Partial.Controller.Support","Multi.player","PvP","Shared.Split.Screen.PvP","Co.op","Shared.Split.Screen.Co.op","Remote.Play.Together","Full.controller.support","Online.PvP","Tracked.Controller.Support","VR.Only","Steam.Leaderboards","Shared.Split.Screen","Online.Co.op","Stats","Steam.Workshop","Remote.Play.on.TV","Captions.available","MMO","Cross.Platform.Multiplayer","Commentary.available","LAN.PvP","Includes.level.editor","VR.Supported","VR.Support","Remote.Play.on.Phone","Remote.Play.on.Tablet","Valve.Anti.Cheat.enabled","LAN.Co.op","Includes.Source.SDK","SteamVR.Collectibles","HDR.available","Steam.Turn.Notifications","Steam.Timeline","Adventure","Casual","Free.To.Play","Simulation","Nudity","Strategy","Indie","Action","RPG","Sports","Early.Access","Massively.Multiplayer","Racing","Violent","Gore","Design...Illustration","Sexual.Content","Audio.Production","Education","Software.Training","Utilities","Animation...Modeling","Web.Publishing","Game.Development","Photo.Editing","Accounting","windows","mac","linux","num_ac"
1892950,"The Golden Rose: Book One","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'RPG']",0,23,"['windows', 'mac', 'linux']",TRUE,"2022-06-02 0:00:00","[]",127,115,12,8,"Very Positive",90.6,0,FALSE,11.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1838830,"Paradox Factor","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie']",0,6,"['windows', 'mac', 'linux']",TRUE,"2022-05-05 0:00:00","[]",5,4,1,0,"5 user reviews",80,0,FALSE,2.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1515400,"A Kiss from Death","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Action', 'Casual', 'Indie', 'RPG']",0,64,"['windows', 'mac', 'linux']",TRUE,"2021-07-01 0:00:00","[]",32,26,6,7,"Positive",81.2,0,FALSE,6.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1515420,"The Vampire Regent","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",0,33,"['windows', 'mac', 'linux']",TRUE,"2021-09-09 0:00:00","[]",32,26,6,7,"Positive",81.2,0,FALSE,7.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1449670,"Relics of the Lost Age","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Action', 'Casual', 'Indie', 'RPG']",0,28,"['windows', 'mac', 'linux']",TRUE,"2021-01-07 0:00:00","[]",17,13,4,6,"Mostly Positive",76.5,0,FALSE,7.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1430070,"Too Different","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG']",0,0,"['windows', 'mac', 'linux']",TRUE,"2020-10-09 0:00:00","[]",3,1,2,0,"3 user reviews",33.3,0,FALSE,5.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2845790,"Life as a Lich","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,100,"['windows', 'mac', 'linux']",TRUE,"2024-07-03 0:00:00","[]",4,2,2,0,"4 user reviews",50,0,FALSE,5.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2845580,"The Butler Did It","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Indie', 'RPG']",0,0,"['windows', 'mac', 'linux']",TRUE,"2024-05-09 0:00:00","[]",3,3,0,0,"3 user reviews",100,0,FALSE,6.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2805480,"Dragon of Steelthorne","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,55,"['windows', 'mac', 'linux']",TRUE,"2024-05-02 0:00:00","[]",6,3,3,0,"6 user reviews",50,0,FALSE,4.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2765820,"Demon: Recollect","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Cloud']","['Adventure', 'Indie', 'RPG']",0,0,"['windows', 'mac', 'linux']",FALSE,"Not Released","[]",0,0,0,0,"No user reviews",0,0,FALSE,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1419190,"Way Walkers: University","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'RPG']",0,38,"['windows', 'mac', 'linux']",TRUE,"2020-10-22 0:00:00","['Way Walkers: University - Halloween DLC']",9,5,4,0,"9 user reviews",55.6,0,FALSE,5.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1419200,"Way Walkers: University 2","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG']",0,28,"['windows', 'mac', 'linux']",TRUE,"2020-10-22 0:00:00","[]",4,1,3,0,"4 user reviews",25,0,FALSE,5.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1366980,"Community College Hero: All Things End","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",0,0,"['windows', 'mac', 'linux']",FALSE,"Not Released","[]",0,0,0,0,"No user reviews",0,0,FALSE,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1343810,"Fallen Hero: Retribution","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",0,94,"['windows', 'mac', 'linux']",TRUE,"2023-02-02 0:00:00","[]",311,303,8,8,"Very Positive",97.4,0,FALSE,11.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1332570,"The Floating City","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG']",0,9,"['windows', 'mac', 'linux']",TRUE,"2020-08-06 0:00:00","[]",5,3,2,0,"5 user reviews",60,0,FALSE,4.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1332590,"Hero or Villain: Battle Royale","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",0,99,"['windows', 'mac', 'linux']",TRUE,"2020-09-16 0:00:00","[]",11,6,5,5,"Mixed",54.5,0,FALSE,6.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1167470,"Street Jam: The Rise","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG']",0,31,"['windows', 'mac', 'linux']",TRUE,"2020-01-09 0:00:00","[]",5,1,4,0,"5 user reviews",20,0,FALSE,6.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1166840,"Breach: The Archangel Job","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,42,"['windows', 'mac', 'linux']",TRUE,"2019-11-14 0:00:00","[]",68,61,7,8,"Very Positive",89.7,0,FALSE,8.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1137400,"The War for the West","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,23,"['windows', 'mac', 'linux']",TRUE,"2019-11-14 0:00:00","[]",63,53,10,8,"Very Positive",84.1,0,FALSE,7.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1133420,"Hero or Villain: Genesis","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,98,"['windows', 'mac', 'linux']",TRUE,"2019-09-19 0:00:00","['Hero or Villain: Genesis — Supercharged!']",32,21,11,5,"Mixed",65.6,0,FALSE,6.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1132100,"Samurai of Hyuga Book 4","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,65,"['windows', 'mac', 'linux']",TRUE,"2019-08-29 0:00:00","['Samurai of Hyuga Book 4 - Side Stories 1-10']",50,40,10,8,"Very Positive",80,0,FALSE,6.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1124390,"Paradigm City","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,60,"['windows', 'mac', 'linux']",TRUE,"2019-08-22 0:00:00","[]",6,5,1,0,"6 user reviews",83.3,0,FALSE,4.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1124400,"Zombien","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,32,"['windows', 'mac', 'linux']",TRUE,"2019-08-22 0:00:00","[]",5,3,2,0,"5 user reviews",60,0,FALSE,6.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1124410,"Tokyo Wizard","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,74,"['windows', 'mac', 'linux']",TRUE,"2019-09-19 0:00:00","[]",3,3,0,0,"3 user reviews",100,0,FALSE,4.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1097670,"Keeper of the Sun and Moon","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,27,"['windows', 'mac', 'linux']",TRUE,"2019-08-08 0:00:00","[]",36,30,6,7,"Positive",83.3,0,FALSE,6.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1097690,"Gladiator: Road to the Colosseum","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,22,"['windows', 'mac', 'linux']",TRUE,"2019-08-08 0:00:00","[]",8,1,7,0,"8 user reviews",12.5,0,FALSE,5.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1097710,"The Grim and I","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,40,"['windows', 'mac', 'linux']",TRUE,"2019-08-08 0:00:00","[]",14,11,3,6,"Mostly Positive",78.6,0,FALSE,5.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
524520,"Fatehaven","['Hosted Games']","['Hosted Games']","['Single-player', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,0,"['windows', 'mac', 'linux']",TRUE,"2016-09-16 0:00:00","[]",71,52,19,6,"Mostly Positive",73.2,0,FALSE,4.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
524540,"Samurai of Hyuga","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,30,"['windows', 'mac', 'linux']",TRUE,"2016-09-16 0:00:00","[]",51,40,11,6,"Mostly Positive",78.4,0,FALSE,4.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
524560,"Samurai of Hyuga Book 2","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,35,"['windows', 'mac', 'linux']",TRUE,"2016-09-16 0:00:00","[]",42,37,5,7,"Positive",88.1,0,FALSE,5.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
517240,"Machinations: Fog of War","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,35,"['windows', 'mac', 'linux']",TRUE,"2016-08-19 0:00:00","[]",7,3,4,0,"7 user reviews",42.9,0,FALSE,4.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1707720,"Blood for Poppies","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",0,49,"['windows', 'mac', 'linux']",TRUE,"2021-08-19 0:00:00","['Blood for Poppies — Endings Guide']",8,5,3,0,"8 user reviews",62.5,0,FALSE,5.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1552430,"Keeper of the Day and Night","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG']",0,29,"['windows', 'mac', 'linux']",TRUE,"2021-04-01 0:00:00","[]",26,26,0,7,"Positive",100,0,FALSE,7.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1552240,"Lux, City of Secrets","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG']",0,75,"['windows', 'mac', 'linux']",TRUE,"2021-05-06 0:00:00","[]",21,14,7,5,"Mixed",66.7,0,FALSE,7.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
705130,"Foundation of Nightmares","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,4,"['windows', 'mac', 'linux']",TRUE,"2017-12-19 0:00:00","[]",0,0,0,0,"No user reviews",0,0,FALSE,3.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
596890,"Life of a Mobster","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,19,"['windows', 'mac', 'linux']",TRUE,"2017-03-17 0:00:00","[]",29,26,3,7,"Positive",89.7,0,FALSE,4.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
596910,"Life of a Wizard","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,15,"['windows', 'mac', 'linux']",TRUE,"2017-03-17 0:00:00","[]",52,40,12,6,"Mostly Positive",76.9,0,FALSE,4.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
596540,"The Lost Heir 3: Demon War","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,52,"['windows', 'mac', 'linux']",TRUE,"2017-03-17 0:00:00","[]",32,21,11,5,"Mixed",65.6,0,FALSE,6.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
446310,"Sabres of Infinity","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,16,"['windows', 'mac', 'linux']",TRUE,"2016-03-29 0:00:00","[]",139,129,10,8,"Very Positive",92.8,0,FALSE,5.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
446330,"Guns of Infinity","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,20,"['windows', 'mac', 'linux']",TRUE,"2016-03-29 0:00:00","[]",108,103,5,8,"Very Positive",95.4,0,FALSE,7.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
439750,"The Lost Heir 2: Forging a Kingdom","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Indie', 'RPG']",0,8,"['windows', 'mac', 'linux']",TRUE,"2016-01-29 0:00:00","[]",33,25,8,6,"Mostly Positive",75.8,0,FALSE,5.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
439770,"The Lost Heir: The Fall of Daria","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Indie', 'RPG']",0,7,"['windows', 'mac', 'linux']",TRUE,"2016-01-29 0:00:00","['The Lost Heir - The Legacy Advantage']",53,38,15,6,"Mostly Positive",71.7,0,FALSE,4.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
423120,"Community College Hero: Trial by Fire","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Indie', 'RPG']",0,46,"['windows', 'mac', 'linux']",TRUE,"2015-12-04 0:00:00","[]",223,189,34,8,"Very Positive",84.8,0,FALSE,4.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
421630,"A Study in Steampunk: Choice by Gaslight","['Hosted Games']","['Hosted Games']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Indie', 'RPG']",0,57,"['windows', 'mac', 'linux']",TRUE,"2015-11-20 0:00:00","[]",147,140,7,8,"Very Positive",95.2,0,FALSE,6.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
